Generación,Media,Mejor,Peor,Cruzas,Mutaciones,Mejor_FX,Variables
33,0.041380,0.047206,0.001996,5,10,20.183699,-31.587 31.449 
34,0.046107,0.047216,0.036451,5,10,20.179327,-32.242 31.449 
35,0.037453,0.047216,0.002232,5,10,20.179327,-32.242 31.449 
36,0.038930,0.047216,0.002063,5,10,20.179327,-32.242 31.449 
37,0.034402,0.047216,0.001996,5,10,20.179327,-32.242 31.449 
38,0.034398,0.047216,0.002125,5,10,20.179327,-32.242 31.449 
39,0.031497,0.047216,0.001996,5,10,20.179327,-32.242 31.449 
40,0.041337,0.047216,0.011871,5,10,20.179327,-32.242 31.449 
41,0.044781,0.047218,0.027769,5,10,20.178466,-31.723 31.453 
42,0.047127,0.047218,0.046521,5,10,20.178247,-32.242 31.453 
43,0.034672,0.047219,0.002062,5,10,20.177705,-31.980 31.455 
44,0.032561,0.047219,0.001996,5,10,20.177705,-31.980 31.455 
45,0.044847,0.047219,0.033112,5,10,20.177705,-31.980 31.455 
46,0.041827,0.047219,0.002781,5,10,20.177705,-31.980 31.455 
47,0.042629,0.047269,0.006866,5,10,20.155645,-31.980 32.364 
48,0.034842,0.047269,0.001996,5,10,20.155645,-31.980 32.364 
49,0.036100,0.047269,0.002256,5,10,20.155645,-31.980 32.364 
50,0.030684,0.047269,0.002016,5,10,20.155554,-31.980 32.362 
51,0.029031,0.047269,0.002044,5,10,20.155554,-31.980 32.362 
52,0.038352,0.047269,0.008454,5,10,20.155554,-31.980 32.362 
53,0.044657,0.047272,0.028528,5,10,20.154257,-31.972 32.307 
54,0.031597,0.047272,0.002321,5,10,20.154150,-31.869 32.299 
55,0.029907,0.047272,0.002037,5,10,20.154150,-31.869 32.299 
56,0.033109,0.047274,0.002009,5,10,20.153491,-31.869 31.906 
57,0.042758,0.047274,0.002924,5,10,20.153488,-31.971 32.014 
58,0.043500,0.047274,0.011188,5,10,20.153488,-31.971 32.014 
59,0.048205,0.077109,0.027288,5,10,11.968613,-32.653 -33.495 
60,0.089702,0.484576,0.004960,5,10,1.063662,-32.633 -32.342 
61,0.261398,0.484584,0.002132,5,10,1.063625,-32.633 -32.341 
62,0.389450,0.500109,0.002009,5,10,0.999563,-32.101 -32.341 
63,0.440539,0.500109,0.001996,5,10,0.999563,-32.101 -32.341 
64,0.351242,0.500110,0.002005,5,10,0.999562,-32.048 -32.341 
65,0.299028,0.500110,0.001996,5,10,0.999562,-32.048 -32.341 
66,0.397627,0.500110,0.002137,5,10,0.999562,-32.048 -32.341 
67,0.447304,0.500118,0.002160,5,10,0.999527,-32.101 -32.339 
68,0.348765,0.500118,0.001996,5,10,0.999527,-32.101 -32.339 
69,0.299958,0.500118,0.002007,5,10,0.999527,-32.101 -32.339 
70,0.394697,0.500312,0.002016,5,10,0.998751,-32.101 -32.301 
71,0.349628,0.500499,0.002005,5,10,0.998004,-32.093 -31.954 
72,0.468397,0.500499,0.195832,5,10,0.998004,-32.093 -31.954 
73,0.295783,0.500499,0.002020,5,10,0.998004,-32.093 -31.954 
74,0.457133,0.500499,0.120538,5,10,0.998004,-32.093 -31.954 
75,0.446525,0.500499,0.002042,5,10,0.998004,-32.093 -31.954 
76,0.271042,0.500500,0.001996,5,10,0.998004,-31.988 -31.946 
77,0.375398,0.500500,0.004390,5,10,0.998004,-31.988 -31.946 
78,0.362668,0.500500,0.002034,5,10,0.998004,-31.988 -31.946 
79,0.463680,0.500500,0.135166,5,10,0.998004,-31.988 -31.946 
80,0.407907,0.500500,0.021561,5,10,0.998004,-31.988 -31.946 
81,0.453913,0.500500,0.051713,5,10,0.998004,-31.988 -31.946 
82,0.407781,0.500500,0.002428,5,10,0.998004,-31.988 -31.946 
83,0.283308,0.500500,0.002018,5,10,0.998004,-31.988 -31.946 
84,0.332849,0.500500,0.002015,5,10,0.998004,-31.988 -31.946 
85,0.365666,0.500500,0.004690,5,10,0.998004,-31.988 -31.947 
86,0.426289,0.500500,0.131158,5,10,0.998004,-31.988 -31.947 
87,0.400956,0.500500,0.002126,5,10,0.998004,-31.988 -31.947 
88,0.300847,0.500500,0.002008,5,10,0.998004,-31.988 -31.947 
89,0.301119,0.500500,0.001996,5,10,0.998004,-31.988 -31.947 
90,0.301996,0.500500,0.002248,5,10,0.998004,-31.988 -31.947 
91,0.350716,0.500500,0.002005,5,10,0.998004,-31.988 -31.947 
92,0.461886,0.500500,0.121935,5,10,0.998004,-31.988 -31.947 
93,0.361269,0.500500,0.004966,5,10,0.998004,-31.988 -31.947 
94,0.388371,0.500500,0.002043,5,10,0.998004,-31.988 -31.947 
95,0.375149,0.500500,0.002004,5,10,0.998004,-31.988 -31.947 
96,0.423592,0.500500,0.101129,5,10,0.998004,-31.988 -31.947 
97,0.455041,0.500500,0.052423,5,10,0.998004,-31.988 -31.947 
98,0.334495,0.500500,0.002008,5,10,0.998004,-31.988 -31.947 
99,0.449137,0.500500,0.002062,5,10,0.998004,-31.988 -31.947 
100,0.267062,0.500500,0.002012,5,10,0.998004,-31.988 -31.947 
