Generación,Media,Mejor,Peor,Cruzas,Mutaciones,Mejor_FX,Variables
73,0.074804,0.085011,0.003340,5,10,10.763181,-31.944 -0.025 
74,0.083278,0.085011,0.075742,5,10,10.763181,-31.944 -0.025 
75,0.074766,0.085011,0.002042,5,10,10.763181,-31.944 -0.025 
76,0.062301,0.085011,0.002118,5,10,10.763181,-31.944 -0.025 
77,0.068175,0.085011,0.002034,5,10,10.763181,-31.944 -0.025 
78,0.058128,0.085011,0.001996,5,10,10.763181,-31.944 -0.025 
79,0.038344,0.085011,0.001996,5,10,10.763181,-31.944 -0.025 
80,0.073765,0.085011,0.024595,5,10,10.763181,-31.944 -0.025 
81,0.058049,0.085011,0.001996,5,10,10.763181,-31.944 -0.025 
82,0.049913,0.085011,0.001996,5,10,10.763181,-31.944 -0.025 
83,0.079585,0.085011,0.051797,5,10,10.763181,-31.944 -0.025 
84,0.071608,0.085011,0.004568,5,10,10.763181,-31.944 -0.025 
85,0.065291,0.085011,0.002034,5,10,10.763181,-31.944 -0.025 
86,0.094819,0.383835,0.002009,5,10,1.605285,-31.603 -32.920 
87,0.190182,0.446596,0.002004,5,10,1.239162,-31.681 -32.789 
88,0.329063,0.498639,0.002024,5,10,1.005458,-31.603 -31.609 
89,0.309956,0.498639,0.002078,5,10,1.005458,-31.603 -31.609 
90,0.337539,0.498639,0.002061,5,10,1.005458,-31.603 -31.609 
91,0.431028,0.498639,0.209278,5,10,1.005458,-31.603 -31.609 
92,0.406646,0.498639,0.002214,5,10,1.005458,-31.603 -31.609 
93,0.401836,0.499613,0.013777,5,10,1.001549,-31.874 -31.609 
94,0.246000,0.499613,0.002066,5,10,1.001549,-31.874 -31.609 
95,0.366229,0.499613,0.002034,5,10,1.001549,-31.874 -31.609 
96,0.292255,0.500051,0.001996,5,10,0.999795,-31.954 -31.651 
97,0.251825,0.500071,0.001996,5,10,0.999716,-31.954 -31.654 
98,0.449731,0.500071,0.004189,5,10,0.999716,-31.954 -31.654 
99,0.398313,0.500071,0.001996,5,10,0.999716,-31.954 -31.654 
100,0.301397,0.500426,0.002121,5,10,0.998299,-31.915 -32.258 
