Generación,Media,Mejor,Peor,Cruzas,Mutaciones,Mejor_FX,Variables
48,0.021139,0.045847,0.001996,5,10,20.811846,-32.925 31.333 
49,0.023649,0.045934,0.002008,5,10,20.770512,-32.929 31.452 
50,0.030107,0.045934,0.003200,5,10,20.770512,-32.929 31.452 
51,0.034488,0.045934,0.005312,5,10,20.770512,-32.929 31.452 
52,0.031437,0.045934,0.002045,5,10,20.770512,-32.929 31.452 
53,0.030112,0.046013,0.001996,5,10,20.733045,-32.919 31.447 
54,0.036503,0.046013,0.002045,5,10,20.733045,-32.919 31.447 
55,0.043861,0.046013,0.032960,5,10,20.733045,-32.919 31.447 
56,0.027127,0.046013,0.001996,5,10,20.733045,-32.919 31.447 
57,0.036462,0.046013,0.022036,5,10,20.733045,-32.919 31.447 
58,0.040080,0.046013,0.022386,5,10,20.733045,-32.919 31.447 
59,0.028327,0.046013,0.002018,5,10,20.733045,-32.919 31.447 
60,0.024191,0.046013,0.002118,5,10,20.733045,-32.919 31.447 
61,0.033995,0.046013,0.002046,5,10,20.733045,-32.919 31.447 
62,0.044647,0.046013,0.037111,5,10,20.733045,-32.919 31.447 
63,0.036177,0.046013,0.002045,5,10,20.733045,-32.919 31.447 
64,0.027973,0.046013,0.002019,5,10,20.733045,-32.919 31.447 
65,0.024593,0.046013,0.001996,5,10,20.733045,-32.919 31.447 
66,0.035161,0.046013,0.002166,5,10,20.733045,-32.919 31.447 
67,0.027212,0.046052,0.002003,5,10,20.714394,-32.913 31.447 
68,0.035794,0.046052,0.002514,5,10,20.714394,-32.913 31.447 
69,0.028046,0.046052,0.002020,5,10,20.714394,-32.913 31.447 
70,0.028286,0.046052,0.001996,5,10,20.714394,-32.913 31.447 
71,0.036747,0.046052,0.002263,5,10,20.714394,-32.913 31.447 
72,0.025877,0.046052,0.001996,5,10,20.714394,-32.913 31.447 
73,0.031859,0.046052,0.002026,5,10,20.714394,-32.913 31.447 
74,0.043639,0.046052,0.028740,5,10,20.714394,-32.913 31.447 
75,0.040959,0.046055,0.003285,5,10,20.713291,-32.913 31.451 
76,0.034421,0.046055,0.002097,5,10,20.713291,-32.913 31.451 
77,0.036428,0.046055,0.002147,5,10,20.713291,-32.913 31.451 
78,0.036020,0.046740,0.002019,5,10,20.394975,-32.785 31.448 
79,0.032966,0.046740,0.002003,5,10,20.394975,-32.785 31.448 
80,0.039595,0.046740,0.002086,5,10,20.394975,-32.785 31.448 
81,0.066193,0.354641,0.002012,5,10,1.819756,-32.923 -32.771 
82,0.139684,0.354641,0.001996,5,10,1.819756,-32.923 -32.771 
83,0.208049,0.354641,0.002024,5,10,1.819756,-32.923 -32.771 
84,0.175869,0.354641,0.001996,5,10,1.819756,-32.923 -32.771 
85,0.176844,0.354641,0.002011,5,10,1.819756,-32.923 -32.771 
86,0.279297,0.354641,0.002012,5,10,1.819756,-32.923 -32.771 
87,0.267185,0.354641,0.001996,5,10,1.819756,-32.923 -32.771 
88,0.190025,0.354641,0.002010,5,10,1.819756,-32.923 -32.771 
89,0.203936,0.451187,0.001996,5,10,1.216376,-31.612 -32.775 
90,0.215781,0.451187,0.001996,5,10,1.216376,-31.612 -32.775 
91,0.246893,0.452069,0.002012,5,10,1.212049,-31.612 -32.772 
92,0.285177,0.493811,0.002029,5,10,1.025066,-31.612 -31.464 
93,0.306369,0.493811,0.002306,5,10,1.025066,-31.612 -31.464 
94,0.281924,0.493811,0.001996,5,10,1.025066,-31.612 -31.464 
95,0.335282,0.499030,0.001996,5,10,1.003888,-31.612 -32.368 
96,0.434731,0.500451,0.135698,5,10,0.998199,-32.241 -31.988 
97,0.294881,0.500451,0.002020,5,10,0.998199,-32.241 -31.988 
98,0.406559,0.500473,0.003825,5,10,0.998109,-32.217 -31.988 
99,0.249398,0.500480,0.001996,5,10,0.998082,-32.207 -31.988 
100,0.251302,0.500480,0.001996,5,10,0.998082,-32.207 -31.988 
