Generación,Media,Mejor,Peor,Cruzas,Mutaciones,Mejor_FX,Variables
65,0.167957,0.168053,0.167738,5,10,4.950491,31.997 -31.959 
66,0.134798,0.168053,0.001996,5,10,4.950491,31.997 -31.959 
67,0.133506,0.168053,0.002013,5,10,4.950491,31.997 -31.959 
68,0.125392,0.168053,0.003070,5,10,4.950491,31.997 -31.959 
69,0.131783,0.168053,0.002044,5,10,4.950491,31.997 -31.959 
70,0.107967,0.168053,0.002041,5,10,4.950491,31.997 -31.959 
71,0.153997,0.168053,0.074033,5,10,4.950491,31.997 -31.959 
72,0.101603,0.168053,0.001996,5,10,4.950491,31.997 -31.959 
73,0.141769,0.168053,0.002073,5,10,4.950491,31.997 -31.959 
74,0.075809,0.168053,0.002008,5,10,4.950491,31.997 -31.959 
75,0.137642,0.168053,0.001996,5,10,4.950491,31.997 -31.959 
76,0.100426,0.168053,0.001996,5,10,4.950491,31.997 -31.959 
77,0.139074,0.168053,0.002040,5,10,4.950491,31.984 -31.966 
78,0.140046,0.168053,0.002128,5,10,4.950491,31.984 -31.966 
79,0.117896,0.500495,0.002026,5,10,0.998022,-32.162 -31.966 
80,0.328554,0.500495,0.002043,5,10,0.998022,-32.162 -31.966 
81,0.346187,0.500495,0.002005,5,10,0.998022,-32.162 -31.966 
82,0.286685,0.500495,0.002000,5,10,0.998021,-32.161 -31.965 
83,0.358134,0.500495,0.002006,5,10,0.998021,-32.161 -31.965 
84,0.495201,0.500495,0.458997,5,10,0.998021,-32.161 -31.965 
85,0.349205,0.500496,0.002036,5,10,0.998020,-32.159 -31.951 
86,0.421295,0.500496,0.001996,5,10,0.998020,-32.159 -31.951 
87,0.276030,0.500496,0.002059,5,10,0.998020,-32.159 -31.951 
88,0.294002,0.500497,0.001996,5,10,0.998015,-32.149 -31.965 
89,0.286309,0.500497,0.002019,5,10,0.998015,-32.149 -31.965 
90,0.336508,0.500497,0.002108,5,10,0.998015,-32.149 -31.965 
91,0.290577,0.500497,0.002019,5,10,0.998015,-32.149 -31.965 
92,0.418067,0.500499,0.002079,5,10,0.998006,-31.887 -31.965 
93,0.367224,0.500499,0.002232,5,10,0.998006,-31.887 -31.965 
94,0.413516,0.500499,0.044469,5,10,0.998006,-31.887 -31.965 
95,0.340644,0.500499,0.001996,5,10,0.998006,-31.887 -31.965 
96,0.440528,0.500500,0.003803,5,10,0.998004,-31.953 -31.965 
97,0.494388,0.500500,0.466788,5,10,0.998004,-31.953 -31.965 
98,0.494155,0.500500,0.466788,5,10,0.998004,-31.953 -31.965 
99,0.314310,0.500500,0.002053,5,10,0.998004,-31.953 -31.965 
100,0.397403,0.500500,0.002009,5,10,0.998004,-31.953 -31.965 
