Generación,Media,Mejor,Peor,Cruzas,Mutaciones,Mejor_FX,Variables
40,0.061491,0.068406,0.002604,5,10,13.618609,15.957 0.021 
41,0.067897,0.068406,0.064551,5,10,13.618609,15.957 0.021 
42,0.067390,0.068406,0.062732,5,10,13.618609,15.958 0.021 
43,0.048175,0.068406,0.002020,5,10,13.618609,15.958 0.021 
44,0.054476,0.068406,0.001997,5,10,13.618609,15.958 0.021 
45,0.049467,0.068406,0.002010,5,10,13.618609,15.958 0.021 
46,0.067950,0.068406,0.066165,5,10,13.618609,15.958 0.021 
47,0.061632,0.068406,0.003814,5,10,13.618609,15.963 0.021 
48,0.061731,0.068406,0.005214,5,10,13.618609,15.963 0.021 
49,0.055119,0.068406,0.002037,5,10,13.618609,15.963 0.021 
50,0.034522,0.068406,0.002042,5,10,13.618609,15.963 0.021 
51,0.060848,0.068406,0.003596,5,10,13.618609,15.963 0.021 
52,0.059202,0.068406,0.001996,5,10,13.618609,15.963 0.021 
53,0.053155,0.068406,0.002085,5,10,13.618609,15.963 0.021 
54,0.032532,0.068406,0.001997,5,10,13.618609,15.963 0.021 
55,0.058363,0.068406,0.002008,5,10,13.618609,15.963 0.021 
56,0.064895,0.068406,0.050501,5,10,13.618609,15.963 0.021 
57,0.061724,0.068406,0.003598,5,10,13.618609,15.963 0.021 
58,0.061544,0.068406,0.002010,5,10,13.618609,15.963 0.021 
59,0.054179,0.068406,0.002381,5,10,13.618609,15.963 0.021 
60,0.046211,0.068406,0.001996,5,10,13.618609,15.963 0.021 
61,0.066074,0.068406,0.051942,5,10,13.618609,15.963 0.021 
62,0.059470,0.068406,0.002010,5,10,13.618609,15.963 0.021 
63,0.061776,0.068406,0.024905,5,10,13.618609,15.963 0.021 
64,0.049228,0.068406,0.002006,5,10,13.618609,15.963 0.021 
65,0.059480,0.068406,0.002047,5,10,13.618609,15.963 0.021 
66,0.053446,0.068406,0.002010,5,10,13.618609,15.963 0.034 
67,0.055170,0.068406,0.002182,5,10,13.618609,15.963 0.034 
68,0.048838,0.068406,0.002182,5,10,13.618609,15.963 0.034 
69,0.067787,0.068406,0.062379,5,10,13.618609,15.963 0.034 
70,0.045735,0.068406,0.002006,5,10,13.618609,15.963 0.034 
71,0.027866,0.068406,0.002008,5,10,13.618609,15.963 0.034 
72,0.059791,0.068406,0.001996,5,10,13.618609,15.963 0.034 
73,0.047310,0.068406,0.002046,5,10,13.618609,15.963 0.034 
74,0.053797,0.068406,0.002251,5,10,13.618609,15.963 0.034 
75,0.053698,0.068406,0.002008,5,10,13.618609,15.963 0.034 
76,0.053797,0.068406,0.002054,5,10,13.618609,15.963 0.034 
77,0.060831,0.068406,0.003570,5,10,13.618609,15.963 0.034 
78,0.047755,0.068406,0.002003,5,10,13.618609,15.963 0.034 
79,0.060534,0.068406,0.002141,5,10,13.618609,15.963 0.026 
80,0.055819,0.068406,0.002380,5,10,13.618609,15.963 0.026 
81,0.067971,0.068406,0.065823,5,10,13.618609,15.963 0.026 
82,0.045975,0.068406,0.002024,5,10,13.618609,15.963 0.026 
83,0.058705,0.068406,0.003556,5,10,13.618609,15.963 0.026 
84,0.057637,0.068406,0.002064,5,10,13.618609,15.963 0.026 
85,0.054095,0.068406,0.001996,5,10,13.618609,15.963 0.026 
86,0.058714,0.068406,0.001997,5,10,13.618609,15.963 0.026 
87,0.026669,0.068406,0.002008,5,10,13.618609,15.963 0.026 
88,0.066370,0.068406,0.048820,5,10,13.618609,15.963 0.026 
89,0.055127,0.068406,0.002012,5,10,13.618609,15.963 0.026 
90,0.042239,0.068406,0.002010,5,10,13.618609,15.963 0.026 
91,0.055301,0.068406,0.002011,5,10,13.618609,15.963 0.026 
92,0.048506,0.068406,0.002007,5,10,13.618609,15.963 0.026 
93,0.046497,0.068406,0.001996,5,10,13.618609,15.963 0.026 
94,0.060845,0.068406,0.002029,5,10,13.618609,15.963 0.026 
95,0.048538,0.068406,0.002136,5,10,13.618609,15.963 0.026 
96,0.054864,0.068406,0.002023,5,10,13.618609,15.963 0.026 
97,0.054712,0.068406,0.002010,5,10,13.618609,15.963 0.026 
98,0.061515,0.068406,0.002007,5,10,13.618609,15.963 0.026 
99,0.061513,0.068406,0.002025,5,10,13.618609,15.963 0.026 
100,0.048600,0.068406,0.001996,5,10,13.618609,15.963 0.026 
