Generación,Media,Mejor,Peor,Cruzas,Mutaciones,Mejor_FX,Variables
51,0.115723,0.5005,0.00200859,5,10,0.998004,-32.0677 -32.0287 
52,0.201472,0.5005,0.0472331,5,10,0.998004,-32.0677 -32.0287 
53,0.117132,0.5005,0.0021038,5,10,0.998004,-32.0677 -32.0287 
54,0.168997,0.5005,0.00199601,5,10,0.998004,-32.0677 -32.0287 
55,0.204298,0.5005,0.00504132,5,10,0.998004,-32.0677 -32.0287 
56,0.160418,0.5005,0.00322503,5,10,0.998004,-32.0677 -32.0287 
57,0.0786433,0.5005,0.00525797,5,10,0.998004,-32.0677 -32.0287 
58,0.143075,0.5005,0.00200602,5,10,0.998004,-32.0677 -32.0287 
59,0.127979,0.5005,0.00200882,5,10,0.998004,-32.0677 -32.0287 
60,0.180239,0.5005,0.00487707,5,10,0.998004,-32.0677 -32.0247 
61,0.17436,0.5005,0.00514452,5,10,0.998004,-32.0677 -31.9877 
62,0.0830088,0.5005,0.00199602,5,10,0.998004,-32.0677 -31.9877 
63,0.0885135,0.5005,0.00200443,5,10,0.998004,-32.0677 -31.9877 
64,0.13238,0.5005,0.00199955,5,10,0.998004,-32.0677 -31.9877 
65,0.161088,0.5005,0.00233667,5,10,0.998004,-32.0627 -31.9847 
66,0.124332,0.5005,0.00483475,5,10,0.998004,-32.0627 -31.9847 
67,0.0995123,0.5005,0.00401438,5,10,0.998004,-32.0627 -31.9847 
68,0.168385,0.5005,0.00199731,5,10,0.998004,-32.0627 -31.9847 
69,0.223207,0.5005,0.00199609,5,10,0.998004,-32.0627 -31.9847 
70,0.223945,0.5005,0.00200921,5,10,0.998004,-32.0627 -31.9847 
71,0.140966,0.5005,0.00293202,5,10,0.998004,-32.0627 -31.9847 
72,0.134155,0.5005,0.00200402,5,10,0.998004,-32.0627 -31.9847 
73,0.144951,0.5005,0.00257928,5,10,0.998004,-32.0627 -31.9847 
74,0.0938179,0.5005,0.00227527,5,10,0.998004,-32.0627 -31.9847 
75,0.140928,0.5005,0.00200869,5,10,0.998004,-32.0627 -31.9847 
76,0.246279,0.5005,0.00325434,5,10,0.998004,-32.0497 -31.9997 
77,0.205626,0.5005,0.00200853,5,10,0.998004,-32.0487 -31.9857 
78,0.124176,0.5005,0.0052835,5,10,0.998004,-32.0487 -31.9857 
79,0.104151,0.5005,0.00200074,5,10,0.998004,-32.0487 -31.9857 
80,0.0905327,0.5005,0.00199601,5,10,0.998004,-32.0487 -31.9857 
81,0.213301,0.5005,0.00559141,5,10,0.998004,-32.0487 -31.9857 
82,0.132465,0.5005,0.0238873,5,10,0.998004,-32.0487 -31.9857 
83,0.12597,0.5005,0.00200892,5,10,0.998004,-32.0487 -31.9857 
84,0.167176,0.5005,0.00200865,5,10,0.998004,-32.0487 -31.9857 
85,0.263744,0.5005,0.00219155,5,10,0.998004,-32.0407 -31.9867 
86,0.096741,0.5005,0.00320121,5,10,0.998004,-32.0407 -31.9867 
87,0.178611,0.5005,0.00199608,5,10,0.998004,-32.0407 -31.9867 
88,0.152875,0.5005,0.00200606,5,10,0.998004,-32.0407 -31.9867 
89,0.120842,0.5005,0.00200922,5,10,0.998004,-32.0407 -31.9867 
90,0.106382,0.5005,0.00315517,5,10,0.998004,-32.0407 -31.9867 
91,0.156124,0.5005,0.00199834,5,10,0.998004,-32.0407 -31.9867 
92,0.220674,0.5005,0.00583927,5,10,0.998004,-32.0407 -31.9867 
93,0.0959441,0.5005,0.00200806,5,10,0.998004,-32.0407 -31.9867 
94,0.105464,0.5005,0.00200832,5,10,0.998004,-32.0407 -31.9867 
95,0.0855036,0.5005,0.00200921,5,10,0.998004,-32.0407 -31.9867 
96,0.162373,0.5005,0.00200537,5,10,0.998004,-32.0407 -31.9867 
97,0.0758433,0.5005,0.00200593,5,10,0.998004,-32.0407 -31.9867 
98,0.334013,0.5005,0.0568362,5,10,0.998004,-32.0407 -31.9867 
99,0.200561,0.5005,0.00202076,5,10,0.998004,-32.0407 -31.9867 
100,0.117783,0.5005,0.00519756,5,10,0.998004,-32.0407 -31.9867 
