Generación,Media,Mejor,Peor,Cruzas,Mutaciones,Mejor_FX,Variables
26,0.0739938,0.333177,0.00199608,5,10,2.00141,-16.2016 -31.5407 
27,0.13679,0.333217,0.00219163,5,10,2.00105,-16.2016 -31.5437 
28,0.0863163,0.333217,0.00200451,5,10,2.00105,-16.2016 -31.5437 
29,0.0936957,0.333217,0.00199613,5,10,2.00105,-16.2016 -31.5437 
30,0.108364,0.333217,0.00200566,5,10,2.00105,-16.2016 -31.5437 
31,0.105712,0.334214,0.00200395,5,10,1.9921,-16.2016 -31.9427 
32,0.061139,0.334214,0.00200816,5,10,1.9921,-16.2016 -31.9427 
33,0.0896968,0.334214,0.00199607,5,10,1.9921,-16.2016 -31.9427 
34,0.103321,0.334214,0.00200616,5,10,1.9921,-16.2016 -31.9427 
35,0.113797,0.334219,0.00200483,5,10,1.99205,-16.0556 -32.1667 
36,0.0826441,0.334219,0.00200683,5,10,1.99205,-16.0556 -32.1667 
37,0.112757,0.334219,0.00200381,5,10,1.99205,-16.0556 -32.1667 
38,0.0861675,0.334219,0.00201905,5,10,1.99205,-16.0556 -32.1667 
39,0.0903996,0.334219,0.00200444,5,10,1.99205,-16.0556 -32.1667 
40,0.0456573,0.334219,0.00199605,5,10,1.99205,-16.0556 -32.1667 
41,0.0935239,0.334219,0.00201086,5,10,1.99205,-16.0556 -32.1667 
42,0.121121,0.334219,0.00279255,5,10,1.99205,-15.9446 -32.1667 
43,0.133294,0.442158,0.00199601,5,10,1.26164,-32.6967 -31.2707 
44,0.106056,0.442158,0.00219287,5,10,1.26164,-32.6967 -31.2707 
45,0.109003,0.442158,0.00199692,5,10,1.26164,-32.6967 -31.2707 
46,0.187926,0.473477,0.00200499,5,10,1.11204,-32.6967 -32.2177 
47,0.140993,0.473477,0.00199741,5,10,1.11204,-32.6967 -32.2177 
48,0.161225,0.473477,0.00202021,5,10,1.11204,-32.6967 -32.2177 
49,0.131088,0.489943,0.00280958,5,10,1.04105,-32.5857 -31.6237 
50,0.172284,0.491457,0.00199601,5,10,1.03477,-32.5767 -32.2177 
51,0.114053,0.498036,0.00200743,5,10,1.00789,-31.5617 -31.6237 
52,0.15982,0.498036,0.00199611,5,10,1.00789,-31.5617 -31.6237 
53,0.0739948,0.498036,0.0020136,5,10,1.00789,-31.5617 -31.6237 
54,0.134221,0.498036,0.00200372,5,10,1.00789,-31.5617 -31.6237 
55,0.135228,0.499801,0.00201356,5,10,1.0008,-31.6897 -31.6477 
56,0.0998149,0.499801,0.0020043,5,10,1.0008,-31.6897 -31.6477 
57,0.154149,0.499801,0.00201881,5,10,1.0008,-31.6897 -31.6477 
58,0.140233,0.499801,0.00956662,5,10,1.0008,-31.6897 -31.6477 
59,0.0612226,0.499801,0.00200025,5,10,1.0008,-31.6897 -31.6477 
60,0.167526,0.499801,0.00200038,5,10,1.0008,-31.6897 -31.6477 
61,0.207741,0.499809,0.00730759,5,10,1.00077,-31.6877 -31.6497 
62,0.177408,0.500054,0.00201322,5,10,0.999783,-31.7357 -31.6637 
63,0.100309,0.500054,0.00709884,5,10,0.999783,-31.7357 -31.6637 
64,0.0807407,0.500054,0.0071411,5,10,0.999783,-31.7357 -31.6637 
65,0.194464,0.500054,0.00456309,5,10,0.999783,-31.7357 -31.6637 
66,0.0860801,0.500054,0.0020001,5,10,0.999783,-31.7357 -31.6637 
67,0.125638,0.500054,0.00201348,5,10,0.999783,-31.7357 -31.6637 
68,0.184985,0.500414,0.00265957,5,10,0.998344,-31.7357 -31.9047 
69,0.155673,0.500414,0.00201454,5,10,0.998344,-31.7357 -31.9047 
70,0.182572,0.500414,0.00200007,5,10,0.998344,-31.7357 -31.9047 
71,0.110195,0.500414,0.00200988,5,10,0.998344,-31.7357 -31.9047 
72,0.106692,0.500414,0.0150846,5,10,0.998344,-31.7357 -31.9047 
73,0.256338,0.500473,0.00200472,5,10,0.998109,-31.7937 -31.8247 
74,0.0751795,0.500473,0.00200407,5,10,0.998109,-31.7937 -31.8247 
75,0.0621519,0.500473,0.00199964,5,10,0.998109,-31.7937 -31.8247 
76,0.189425,0.500473,0.00620642,5,10,0.998109,-31.7937 -31.8247 
77,0.198791,0.500473,0.00240481,5,10,0.998109,-31.7937 -31.8247 
78,0.20436,0.5005,0.00528351,5,10,0.998004,-31.9917 -31.9287 
79,0.166113,0.5005,0.00200394,5,10,0.998004,-31.9917 -31.9287 
80,0.123273,0.5005,0.00200493,5,10,0.998004,-31.9917 -31.9287 
81,0.179842,0.5005,0.00242057,5,10,0.998004,-31.9917 -31.9287 
82,0.295055,0.5005,0.0469986,5,10,0.998004,-31.9597 -31.9357 
83,0.159584,0.5005,0.00202254,5,10,0.998004,-31.9597 -31.9357 
84,0.113122,0.5005,0.00199999,5,10,0.998004,-31.9597 -31.9357 
85,0.200095,0.5005,0.00221936,5,10,0.998004,-31.9597 -31.9357 
86,0.180155,0.5005,0.0310855,5,10,0.998004,-31.9597 -31.9357 
87,0.219885,0.5005,0.00200942,5,10,0.998004,-31.9597 -31.9357 
88,0.0773981,0.5005,0.00200966,5,10,0.998004,-31.9597 -31.9357 
89,0.161739,0.5005,0.00232147,5,10,0.998004,-31.9597 -31.9357 
90,0.0803033,0.5005,0.00200481,5,10,0.998004,-31.9597 -31.9357 
91,0.093694,0.5005,0.00200533,5,10,0.998004,-31.9597 -31.9357 
92,0.23211,0.5005,0.00200851,5,10,0.998004,-31.9597 -31.9357 
93,0.168935,0.5005,0.00200874,5,10,0.998004,-31.9597 -31.9357 
94,0.0965956,0.5005,0.00619075,5,10,0.998004,-31.9597 -31.9357 
95,0.120714,0.5005,0.00200394,5,10,0.998004,-31.9597 -31.9357 
96,0.0755007,0.5005,0.00200965,5,10,0.998004,-31.9597 -31.9357 
97,0.0933294,0.5005,0.00200863,5,10,0.998004,-31.9597 -31.9357 
98,0.079292,0.5005,0.00200953,5,10,0.998004,-31.9597 -31.9357 
99,0.1106,0.5005,0.00201059,5,10,0.998004,-31.9597 -31.9357 
100,0.0925205,0.5005,0.00199613,5,10,0.998004,-31.9597 -31.9357 
