Generación,Media,Mejor,Peor,Cruzas,Mutaciones,Mejor_FX,Variables
61,0.0930242,0.5005,0.00200839,5,10,0.998004,-32.0367 -32.0007 
62,0.182328,0.5005,0.0402536,5,10,0.998004,-32.0247 -32.0087 
63,0.163952,0.5005,0.00200593,5,10,0.998004,-32.0247 -32.0087 
64,0.0790146,0.5005,0.00199808,5,10,0.998004,-32.0247 -32.0087 
65,0.132709,0.5005,0.00200867,5,10,0.998004,-32.0247 -32.0087 
66,0.267551,0.5005,0.00235257,5,10,0.998004,-32.0247 -32.0087 
67,0.233967,0.5005,0.00201592,5,10,0.998004,-32.0247 -32.0087 
68,0.112172,0.5005,0.00200813,5,10,0.998004,-32.0247 -32.0087 
69,0.148471,0.5005,0.00200886,5,10,0.998004,-32.0247 -32.0087 
70,0.108764,0.5005,0.00269251,5,10,0.998004,-32.0247 -32.0087 
71,0.139691,0.5005,0.00200884,5,10,0.998004,-32.0247 -32.0087 
72,0.145372,0.5005,0.00199601,5,10,0.998004,-32.0247 -32.0087 
73,0.142658,0.5005,0.00200821,5,10,0.998004,-32.0247 -32.0087 
74,0.143505,0.5005,0.00230033,5,10,0.998004,-32.0247 -32.0087 
75,0.0693689,0.5005,0.00199612,5,10,0.998004,-32.0247 -32.0087 
76,0.261793,0.5005,0.0020043,5,10,0.998004,-32.0247 -32.0087 
77,0.139802,0.5005,0.00467678,5,10,0.998004,-32.0247 -32.0087 
78,0.117341,0.5005,0.00200885,5,10,0.998004,-32.0247 -32.0087 
79,0.137861,0.5005,0.00206092,5,10,0.998004,-32.0247 -32.0087 
80,0.221007,0.5005,0.00199846,5,10,0.998004,-32.0247 -32.0087 
81,0.227017,0.5005,0.00200886,5,10,0.998004,-32.0247 -32.0087 
82,0.197152,0.5005,0.0403072,5,10,0.998004,-32.0247 -32.0087 
83,0.173051,0.5005,0.00206224,5,10,0.998004,-32.0247 -32.0087 
84,0.154658,0.5005,0.00463071,5,10,0.998004,-32.0247 -32.0087 
85,0.221715,0.5005,0.00201607,5,10,0.998004,-31.9687 -32.0247 
86,0.219562,0.5005,0.00200709,5,10,0.998004,-31.9687 -31.9757 
87,0.177326,0.5005,0.00201603,5,10,0.998004,-31.9687 -31.9757 
88,0.308011,0.5005,0.00222707,5,10,0.998004,-31.9687 -31.9757 
89,0.17351,0.5005,0.00200932,5,10,0.998004,-31.9687 -31.9757 
90,0.213325,0.5005,0.00209365,5,10,0.998004,-31.9687 -31.9757 
91,0.117968,0.5005,0.00200948,5,10,0.998004,-31.9687 -31.9757 
92,0.126509,0.5005,0.00204281,5,10,0.998004,-31.9687 -31.9757 
93,0.223012,0.5005,0.00267945,5,10,0.998004,-31.9687 -31.9767 
94,0.0958579,0.5005,0.0020064,5,10,0.998004,-31.9687 -31.9767 
95,0.122728,0.5005,0.00221161,5,10,0.998004,-31.9687 -31.9767 
96,0.108326,0.5005,0.00200931,5,10,0.998004,-31.9687 -31.9767 
97,0.140787,0.5005,0.00239076,5,10,0.998004,-31.9687 -31.9767 
98,0.0663183,0.5005,0.00200938,5,10,0.998004,-31.9687 -31.9767 
99,0.184147,0.5005,0.00200904,5,10,0.998004,-31.9687 -31.9787 
100,0.274938,0.5005,0.0029578,5,10,0.998004,-31.9687 -31.9787 
