Generación,Media,Mejor,Peor,Cruzas,Mutaciones,Mejor_FX,Variables
27,0.0340353,0.251088,0.0019961,5,10,2.98267,-0.0135001 -31.7117 
28,0.0955806,0.251088,0.0333385,5,10,2.98267,-0.0135001 -31.7117 
29,0.0728761,0.251088,0.00200394,5,10,2.98267,-0.0135001 -31.7117 
30,0.129102,0.251088,0.00221053,5,10,2.98267,-0.0135001 -31.7117 
31,0.0784991,0.251088,0.00199601,5,10,2.98267,-0.0135001 -31.7117 
32,0.0840816,0.251088,0.005355,5,10,2.98266,0.0145001 -31.7127 
33,0.0774778,0.251088,0.00200384,5,10,2.98266,0.0145001 -31.7127 
34,0.0700324,0.251088,0.00200414,5,10,2.98266,0.0145001 -31.7127 
35,0.0940444,0.251089,0.00200493,5,10,2.98265,0.0145001 -31.7137 
36,0.0653318,0.251089,0.00199602,5,10,2.98265,0.0145001 -31.7137 
37,0.0607415,0.251089,0.00199601,5,10,2.98265,0.0145001 -31.7137 
38,0.0981682,0.251089,0.0384963,5,10,2.98265,0.0145001 -31.7137 
39,0.0953157,0.251089,0.00199608,5,10,2.98265,0.0145001 -31.7137 
40,0.105482,0.251094,0.00199609,5,10,2.98258,0.264502 -32.2267 
41,0.0895365,0.251094,0.00200395,5,10,2.98258,0.264502 -32.2267 
42,0.110042,0.251094,0.00199601,5,10,2.98258,0.264502 -32.2267 
43,0.0943532,0.251094,0.00200652,5,10,2.98257,0.264502 -32.2257 
44,0.0658241,0.251094,0.00199921,5,10,2.98257,0.264502 -32.2257 
45,0.105356,0.251094,0.00200423,5,10,2.98257,0.264502 -32.2257 
46,0.137288,0.322174,0.002012,5,10,2.10391,-16.6946 -32.2787 
47,0.101033,0.322174,0.00199609,5,10,2.10391,-16.6946 -32.2787 
48,0.129911,0.322186,0.00241948,5,10,2.1038,-16.6946 -32.2657 
49,0.0465319,0.322186,0.00199611,5,10,2.1038,-16.6946 -32.2657 
50,0.0800609,0.33148,0.00199608,5,10,2.01677,-15.6596 -32.5347 
51,0.0874634,0.33148,0.00200436,5,10,2.01677,-15.6596 -32.5347 
52,0.19222,0.33148,0.043459,5,10,2.01677,-15.6596 -32.5347 
53,0.106851,0.33148,0.00199635,5,10,2.01677,-15.6596 -32.5347 
54,0.139287,0.331592,0.00200435,5,10,2.01575,-16.0846 -32.5367 
55,0.0978025,0.331592,0.00199607,5,10,2.01575,-16.0846 -32.5367 
56,0.072753,0.331905,0.00200434,5,10,2.01291,-16.3316 -32.5197 
57,0.117888,0.331905,0.00200409,5,10,2.01291,-16.3316 -32.5197 
58,0.117938,0.331905,0.00199603,5,10,2.01291,-16.3316 -32.5197 
59,0.0533926,0.331905,0.0019961,5,10,2.01291,-16.3316 -32.5197 
60,0.12975,0.331979,0.00240998,5,10,2.01224,-16.3956 -32.5047 
61,0.115047,0.331979,0.0020047,5,10,2.01224,-16.3956 -32.5047 
62,0.127317,0.331979,0.00222312,5,10,2.01224,-16.3956 -32.5047 
63,0.15125,0.496643,0.00199602,5,10,1.01352,-32.4997 -32.0077 
64,0.108838,0.496643,0.00200578,5,10,1.01352,-32.4997 -32.0077 
65,0.17751,0.496643,0.00200429,5,10,1.01352,-32.4997 -32.0077 
66,0.109016,0.496643,0.00217489,5,10,1.01352,-32.4997 -32.0077 
67,0.156039,0.496643,0.00236139,5,10,1.01352,-32.4997 -32.0077 
68,0.118443,0.496643,0.00200918,5,10,1.01352,-32.4997 -32.0077 
69,0.167273,0.496643,0.00199614,5,10,1.01352,-32.4997 -32.0077 
70,0.0861218,0.496643,0.00199935,5,10,1.01352,-32.4997 -32.0077 
71,0.18517,0.496643,0.00200566,5,10,1.01352,-32.4997 -32.0077 
72,0.183834,0.496643,0.00200565,5,10,1.01352,-32.4997 -32.0077 
73,0.141635,0.496643,0.00200453,5,10,1.01352,-32.4997 -32.0077 
74,0.113105,0.496643,0.0387015,5,10,1.01352,-32.4997 -32.0077 
75,0.123465,0.496643,0.00200577,5,10,1.01352,-32.4997 -32.0077 
76,0.152433,0.496643,0.00199611,5,10,1.01352,-32.4997 -32.0077 
77,0.121747,0.496643,0.0021747,5,10,1.01352,-32.4997 -32.0077 
78,0.100551,0.496643,0.00199624,5,10,1.01352,-32.4997 -32.0077 
79,0.141723,0.496643,0.00200556,5,10,1.01352,-32.4997 -32.0077 
80,0.128793,0.496643,0.00202774,5,10,1.01352,-32.4997 -32.0077 
81,0.181201,0.500499,0.0020056,5,10,0.998006,-32.1157 -32.0077 
82,0.202413,0.500499,0.00416832,5,10,0.998006,-32.1157 -32.0077 
83,0.113807,0.500499,0.00200701,5,10,0.998006,-32.1157 -32.0077 
84,0.125109,0.500499,0.002009,5,10,0.998005,-32.1077 -32.0077 
85,0.270195,0.5005,0.00228713,5,10,0.998004,-32.0217 -32.0077 
86,0.189101,0.5005,0.00401867,5,10,0.998004,-32.0217 -32.0077 
87,0.131446,0.5005,0.00200822,5,10,0.998004,-32.0217 -32.0077 
88,0.121317,0.5005,0.00200779,5,10,0.998004,-32.0217 -32.0077 
89,0.173144,0.5005,0.00200835,5,10,0.998004,-32.0217 -32.0077 
90,0.173717,0.5005,0.00244133,5,10,0.998004,-32.0217 -32.0077 
91,0.109637,0.5005,0.00200416,5,10,0.998004,-32.0217 -32.0077 
92,0.190398,0.5005,0.00200582,5,10,0.998004,-32.0117 -32.0067 
93,0.177044,0.5005,0.00200401,5,10,0.998004,-32.0117 -32.0067 
94,0.277958,0.5005,0.0417931,5,10,0.998004,-32.0117 -32.0067 
95,0.11389,0.5005,0.00201541,5,10,0.998004,-32.0117 -32.0067 
96,0.186718,0.5005,0.0020089,5,10,0.998004,-32.0117 -32.0067 
97,0.0917507,0.5005,0.00199945,5,10,0.998004,-32.0117 -32.0067 
98,0.162174,0.5005,0.00208566,5,10,0.998004,-32.0117 -32.0067 
99,0.224502,0.5005,0.0283314,5,10,0.998004,-32.0117 -32.0067 
100,0.260578,0.5005,0.00200875,5,10,0.998004,-32.0117 -32.0067 
