Generación,Media,Mejor,Peor,Cruzas,Mutaciones,Mejor_FX,Variables
63,0.135253,0.500496,0.0020105,5,10,0.998016,-31.8647 -32.1357 
64,0.178338,0.500496,0.00199602,5,10,0.998016,-31.8647 -32.1357 
65,0.149335,0.500496,0.00343663,5,10,0.998016,-31.8647 -32.1357 
66,0.0901007,0.500496,0.00200436,5,10,0.998016,-31.8647 -32.1357 
67,0.160996,0.500496,0.00200569,5,10,0.998016,-31.8647 -32.1357 
68,0.111159,0.500496,0.0034959,5,10,0.998016,-31.8647 -32.1357 
69,0.165055,0.500496,0.00200395,5,10,0.998016,-31.8647 -32.1357 
70,0.206208,0.500498,0.00200384,5,10,0.99801,-31.8767 -32.1197 
71,0.139265,0.500498,0.00200373,5,10,0.99801,-31.8767 -32.1197 
72,0.182927,0.500498,0.00456419,5,10,0.99801,-31.8767 -32.1197 
73,0.180015,0.500498,0.00200483,5,10,0.99801,-31.8767 -32.1197 
74,0.131096,0.500498,0.00199625,5,10,0.99801,-31.8767 -32.1197 
75,0.220374,0.500499,0.00608751,5,10,0.998004,-31.9107 -32.0017 
76,0.127775,0.500499,0.00201034,5,10,0.998004,-31.9107 -32.0017 
77,0.269679,0.500499,0.00200515,5,10,0.998004,-31.9107 -32.0017 
78,0.0681545,0.500499,0.00199968,5,10,0.998004,-31.9107 -32.0017 
79,0.120705,0.500499,0.00200433,5,10,0.998004,-31.9107 -32.0017 
80,0.129121,0.500499,0.00201591,5,10,0.998004,-31.9107 -32.0017 
81,0.108743,0.500499,0.0019984,5,10,0.998004,-31.9107 -32.0017 
82,0.197827,0.500499,0.00199608,5,10,0.998004,-31.9107 -32.0017 
83,0.122902,0.500499,0.00199848,5,10,0.998004,-31.9107 -32.0017 
84,0.114608,0.500499,0.00200393,5,10,0.998004,-31.9107 -32.0017 
85,0.0731664,0.500499,0.00200377,5,10,0.998004,-31.9107 -32.0017 
86,0.168681,0.5005,0.00199685,5,10,0.998004,-31.9667 -32.0057 
87,0.106288,0.5005,0.00200738,5,10,0.998004,-31.9667 -32.0057 
88,0.0995857,0.5005,0.00232009,5,10,0.998004,-31.9667 -32.0057 
89,0.130375,0.5005,0.00201149,5,10,0.998004,-31.9667 -32.0057 
90,0.128645,0.5005,0.00200901,5,10,0.998004,-31.9667 -31.9947 
91,0.205446,0.5005,0.0449519,5,10,0.998004,-31.9667 -31.9947 
92,0.128678,0.5005,0.00200478,5,10,0.998004,-31.9667 -31.9947 
93,0.135226,0.5005,0.00200434,5,10,0.998004,-31.9667 -31.9947 
94,0.165492,0.5005,0.00961081,5,10,0.998004,-31.9667 -31.9947 
95,0.169306,0.5005,0.00200759,5,10,0.998004,-31.9667 -31.9947 
96,0.198214,0.5005,0.0130863,5,10,0.998004,-31.9667 -31.9947 
97,0.083797,0.5005,0.00506996,5,10,0.998004,-31.9667 -31.9947 
98,0.140689,0.5005,0.0019995,5,10,0.998004,-31.9667 -31.9707 
99,0.132911,0.5005,0.00206816,5,10,0.998004,-31.9667 -31.9707 
100,0.178858,0.5005,0.00219819,5,10,0.998004,-31.9667 -31.9707 
