Generación,Media,Mejor,Peor,Cruzas,Mutaciones,Mejor_FX,Variables
56,0.041502,0.060591,0.002020,5,10,15.504203,-31.975 15.727 
57,0.041915,0.060591,0.002027,5,10,15.504203,-31.975 15.727 
58,0.047747,0.060591,0.004270,5,10,15.504203,-31.975 15.727 
59,0.054726,0.060591,0.001996,5,10,15.504203,-31.975 15.727 
60,0.032118,0.060591,0.001996,5,10,15.504203,-31.975 15.727 
61,0.037695,0.060591,0.002006,5,10,15.504203,-31.975 15.727 
62,0.051705,0.060591,0.007383,5,10,15.504203,-31.975 15.727 
63,0.037858,0.060591,0.002408,5,10,15.504203,-31.975 15.727 
64,0.043078,0.060591,0.002017,5,10,15.504203,-31.971 15.727 
65,0.049340,0.060591,0.002032,5,10,15.504203,-31.971 15.727 
66,0.047489,0.060591,0.001996,5,10,15.504203,-31.971 15.727 
67,0.038926,0.060591,0.002006,5,10,15.504203,-31.971 15.727 
68,0.049064,0.060591,0.005183,5,10,15.504203,-31.971 15.727 
69,0.048431,0.060591,0.002951,5,10,15.504203,-31.971 15.727 
70,0.060309,0.060591,0.058092,5,10,15.504203,-31.971 15.727 
71,0.053387,0.060591,0.002005,5,10,15.504203,-31.971 15.727 
72,0.047861,0.060591,0.002064,5,10,15.504203,-31.940 15.727 
73,0.037409,0.060591,0.001998,5,10,15.504203,-31.940 15.727 
74,0.049234,0.060591,0.002088,5,10,15.504203,-31.940 15.727 
75,0.056220,0.060591,0.021727,5,10,15.504203,-31.940 15.727 
76,0.050925,0.060591,0.002378,5,10,15.504203,-31.940 15.727 
77,0.048683,0.060591,0.002264,5,10,15.504202,-31.930 15.727 
78,0.032457,0.060591,0.002024,5,10,15.504202,-31.930 15.727 
79,0.038131,0.060591,0.002023,5,10,15.504202,-31.930 15.727 
80,0.033778,0.060591,0.002003,5,10,15.504202,-31.930 15.727 
81,0.049032,0.060591,0.005394,5,10,15.504202,-31.930 15.727 
82,0.039252,0.060591,0.001996,5,10,15.504202,-31.930 15.727 
83,0.049859,0.060591,0.008591,5,10,15.504202,-31.930 15.727 
84,0.034504,0.060591,0.002042,5,10,15.504202,-31.930 15.727 
85,0.039545,0.060591,0.002041,5,10,15.504202,-31.930 15.727 
86,0.036594,0.060591,0.002021,5,10,15.504202,-31.930 15.727 
87,0.035322,0.060591,0.002005,5,10,15.504202,-31.930 15.727 
88,0.044195,0.060591,0.002022,5,10,15.504202,-31.930 15.727 
89,0.041749,0.060591,0.002048,5,10,15.504202,-31.930 15.727 
90,0.051787,0.060591,0.002006,5,10,15.504202,-31.930 15.727 
91,0.034207,0.060591,0.001996,5,10,15.504202,-31.930 15.727 
92,0.048592,0.060591,0.002044,5,10,15.504202,-31.930 15.727 
93,0.046891,0.060591,0.001996,5,10,15.504202,-31.930 15.727 
94,0.040090,0.060591,0.001996,5,10,15.504202,-31.930 15.727 
95,0.051493,0.060591,0.002004,5,10,15.504202,-31.930 15.727 
96,0.054164,0.060591,0.009232,5,10,15.504202,-31.930 15.727 
97,0.059667,0.060592,0.052198,5,10,15.503908,-32.204 15.832 
98,0.053500,0.060592,0.001996,5,10,15.503908,-32.204 15.832 
99,0.051551,0.060592,0.002295,5,10,15.503908,-32.204 15.832 
100,0.051551,0.060592,0.002006,5,10,15.503908,-32.204 15.832 
