Generación,Media,Mejor,Peor,Cruzas,Mutaciones,Mejor_FX,Variables
65,0.035879,0.041838,0.004902,5,10,22.901557,15.695 32.241 
66,0.038586,0.041838,0.025809,5,10,22.901557,15.695 32.241 
67,0.029340,0.041838,0.001996,5,10,22.901506,15.695 32.228 
68,0.038097,0.041838,0.005095,5,10,22.901506,15.695 32.228 
69,0.036929,0.041839,0.002479,5,10,22.901377,15.695 32.097 
70,0.029174,0.041839,0.001996,5,10,22.901377,15.695 32.097 
71,0.040501,0.041839,0.034225,5,10,22.901377,15.695 32.097 
72,0.038058,0.041839,0.018998,5,10,22.901069,15.721 32.097 
73,0.031133,0.041839,0.002006,5,10,22.901069,15.721 32.097 
74,0.037228,0.041839,0.002008,5,10,22.901069,15.721 32.097 
75,0.033160,0.041839,0.001996,5,10,22.901069,15.721 32.097 
76,0.037697,0.090388,0.002059,5,10,10.063469,15.417 -33.357 
77,0.046994,0.090689,0.002014,5,10,10.026699,15.679 -33.357 
78,0.044027,0.090689,0.002006,5,10,10.026699,15.679 -33.357 
79,0.068254,0.090689,0.002034,5,10,10.026699,15.679 -33.357 
80,0.065959,0.199720,0.002005,5,10,4.007016,15.417 -32.046 
81,0.093858,0.199720,0.002004,5,10,4.007016,15.417 -32.046 
82,0.114004,0.200250,0.003520,5,10,3.993754,15.456 -31.915 
83,0.123228,0.201081,0.002008,5,10,3.973128,15.587 -32.046 
84,0.071717,0.201084,0.001997,5,10,3.973036,15.588 -31.954 
85,0.181883,0.201088,0.033899,5,10,3.972946,15.590 -31.902 
86,0.178719,0.201088,0.002248,5,10,3.972946,15.590 -31.902 
87,0.141247,0.201088,0.002247,5,10,3.972946,15.590 -31.902 
88,0.160954,0.201099,0.002204,5,10,3.972682,15.594 -32.046 
89,0.160913,0.201099,0.002005,5,10,3.972682,15.594 -32.046 
90,0.180882,0.201099,0.001996,5,10,3.972682,15.594 -32.041 
91,0.178907,0.201099,0.002065,5,10,3.972682,15.594 -32.041 
92,0.161019,0.201099,0.002008,5,10,3.972682,15.594 -32.041 
93,0.161034,0.201099,0.002015,5,10,3.972682,15.594 -32.041 
94,0.180905,0.201106,0.002008,5,10,3.972513,15.596 -32.046 
95,0.167652,0.201106,0.002074,5,10,3.972513,15.596 -32.046 
96,0.108502,0.201106,0.002004,5,10,3.972513,15.596 -32.046 
97,0.137273,0.201261,0.002022,5,10,3.968679,15.725 -32.072 
98,0.195590,0.201261,0.148907,5,10,3.968679,15.725 -32.072 
99,0.171482,0.201261,0.002031,5,10,3.968679,15.725 -32.072 
100,0.121464,0.201261,0.002018,5,10,3.968679,15.725 -32.072 
